Prospectus ID,Original Filename,Section ID,Section Title,Subsection ID,Subsection Title,Subsubsection ID,Subsubsection Title,Subsubsection Text,Parsing Error,From Folder,Prospectus Year,PDF Page Count
303,Preliminary Offerings 2024.md,52,IMPORTANT NOTICE,52.1,Confirmation of your representation. In order to be eligible to view the Offering Memorandum or,52.1.1,,"make an investment decision with respect to the Notes described in the Offering Memorandum, either you or any customers you represent must be either (1) QIBs or (2) purchasing the securities outside the United States in offshore transactions in reliance on Regulation S and investing in the Notes outside the United States in offshore transactions in reliance on Regulation S; provided that investors resident in a member state of the European Economic Area or in the United Kingdom must not be retail investors (as defined below for each of the EEA and the United Kingdom separately). The Offering Memorandum ----- is being sent at your request. By accepting this e-mail or other electronic transmission and by accessing the Offering Memorandum, you shall be deemed to have represented to us and each of the initial purchasers set forth in this Offering Memorandum (collectively, the “Initial Purchasers”), that: (1) you acknowledge that you are, and consent to, receiving such Offering Memorandum by electronic transmission; (2) either you or any customers you represent are: (a) QIBs; or (b) purchasing the securities outside the United States in offshore transactions in reliance on Regulation S; and (3) if you are resident in a member state of the EEA or in the United Kingdom, you are a person other than a retail investor (as defined below for each of the EEA and the United Kingdom separately); and (4) if you are located and/or resident in a province of Canada, you are both an “accredited investor”, as defined in National Instrument 45-106 _Prospectus Exemptions_ or subsection 73.3(1) of the _Securities Act (Ontario), and a “permitted client”, as defined in National Instrument 31-103 Registration Requirements, Exemptions and Ongoing Registrant Obligations._ Prospective investors that are QIBs are hereby notified that the seller of the securities will be relying on the exemption from the provisions of Section 5 of the Securities Act pursuant to Rule 144A. You are reminded that the attached Offering Memorandum has been delivered to you on the basis that you are a person into whose possession the Offering Memorandum may be lawfully delivered in accordance with the laws of the jurisdiction in which you are located and you may not, nor are you authorized to, deliver the Offering Memorandum to any other person. You may not transmit the attached Offering Memorandum (or any copy of it or part thereof) or disclose, whether orally or in writing, any of its contents to any other person, except with the consent of the Initial Purchasers. If you receive this document by e-mail, you should not reply by e-mail to this announcement. Any reply e-mail communications, including those you generate by using the “Reply” function on your e-mail software, will be ignored or rejected. If you receive this document by e-mail, your use of this e-mail is at your own risk and it is your responsibility to take precautions to ensure that it is free from viruses and other items of a destructive nature. The materials relating to the Offering do not constitute, and may not be used in connection with, an offer or solicitation in any place where offers or solicitations are not permitted by law. If a jurisdiction requires that the Offering be made by a licensed broker or dealer and the Initial Purchasers or any affiliate of the Initial Purchasers is a licensed broker or dealer in that jurisdiction, the Offering shall be deemed to be made by the Initial Purchasers or such affiliate on behalf of the Issuer in such jurisdiction. Under no circumstances shall the Offering Memorandum constitute an offer to sell or the solicitation of an offer to buy, nor shall there be any sale of, these securities in any jurisdiction in which such offer, solicitation or sale would be unlawful. The attached document is being furnished in connection with an offering exempt from registration under the Securities Act. Nothing in this electronic transmission constitutes an offer of securities for sale in the United States or any other jurisdiction. Recipients of the attached Offering Memorandum who intend to subscribe for or purchase securities are reminded that any subscription or purchase may only be made on the basis of the information contained in the final version of the offering memorandum (the “Offering Memorandum”). Any securities to be issued will not be registered under the Securities Act ----- or the securities laws of any other jurisdiction and may not be offered or sold within the United States unless registered under the Securities Act or pursuant to an exemption from such registration. The Notes are intended to be offered, sold or otherwise made available to and should be offered, sold or otherwise made available only to qualified investors in the EEA within the meaning of Regulation (EU) 2017/1129 (the “EU Prospectus Regulation”). In member states of the EEA, this Offering Memorandum is directed only at persons who are “qualified investors” within the meaning of the EU Prospectus Regulation. This Offering Memorandum must not be acted on or relied on in any member state of the EEA by persons who are not qualified investors. Any investment or investment activity to which this Offering Memorandum relates is available only to qualified investors in any member state of the EEA. The Notes are intended to be offered, sold or otherwise made available to and should be offered, sold or otherwise made available only to qualified investors in the United Kingdom within the meaning of Regulation (EU) 2017/1129 as it forms part of UK domestic law by virtue of the European Union (Withdrawal) Act 2018 (the “EUWA”) (the “UK Prospectus Regulation”). In the United Kingdom, this Offering Memorandum is directed only at persons who are “qualified investors” within the meaning of the UK Prospectus Regulation. In addition, in the United Kingdom this Offering Memorandum is only being distributed to and is only directed at “qualified investors” within the meaning of the UK Prospectus Regulation who (i) are investment professionals falling within Article 19(5) of the Financial Services and Markets Act 2000 (Financial Promotion) Order 2005 (as amended) of the United Kingdom (as amended, the “Order”), (ii) are persons who are high net worth entities falling within Article 49(2)(a) to (d) of the Order or (iii) who are persons to whom an invitation or inducement to engage in investment activity (within the meaning of section 21 of the Financial Services and Markets Act 2000 of the United Kingdom) (as amended, the “FSMA”) in connection with the issue or sale of any Notes may otherwise lawfully be communicated or caused to be communicated (all such persons together being referred to as “Relevant Persons”). The Offering Memorandum is directed only at (i) in the United Kingdom, persons who are Relevant Persons and (ii) in any member state of the EEA, by persons who are qualified investors. Any investment or investment activity to which this Offering Memorandum relates is available only to Relevant Persons in the United Kingdom and qualified investors in any member state of the EEA. No part of the Offering Memorandum should be published, reproduced, distributed or otherwise made available in whole or in part to any other person. The Offering Memorandum does not constitute an offer to sell, or a solicitation of any offer, or an invitation to subscribe for or purchase, or to make any commitments for or in respect of, any securities in the Issuer. It is subject to updating, amendment, revision, correction, verification and completion. Accordingly, it should not be relied on by any person for any purpose. Any investment in any securities in the Issuer will be solely on the basis of the Offering Memorandum and not on the basis of the Offering Memorandum. The Offering Memorandum has been sent to you in electronic form. You are reminded that documents transmitted via this medium may be altered or changed during the process of electronic transmission and consequently none of the Initial Purchasers, any person who controls any of the Initial Purchasers, the Issuer, any of their respective directors, officers, employees or agents or affiliates of any of the foregoing entities or persons, accepts any liability or responsibility whatsoever in respect of any difference between the Offering Memorandum distributed to you in electronic form and any version that will be provided to you at a later date on request from the Initial Purchasers. This notice and the attached document are intended only for use by the addressee named herein and may contain legally privileged and/or confidential information. If you are not the intended recipient of this electronic notice, you are hereby notified that any dissemination, distribution or copying of this electronic notice and the attached document is strictly prohibited. If you have received this electronic notice in error, please immediately notify the sender by reply electronic notice and permanently delete all copies of this electronic notice and destroy any print-outs of it. ----- Notwithstanding the United Kingdom’s departure from the European Union, any references in this document to European Union law should be treated as references to such law as applied in England and Wales and in Scotland from time to time including as retained, amended, extended, re-enacted or otherwise given effect on or after 11:00 pm on January 31, 2020.",N/A,as_expected,2024,624
303,Preliminary Offerings 2024.md,52,IMPORTANT NOTICE,52.2,EU MIFID II product governance / Professional investors and ECPs only target market,52.2.1,,"Solely for the purposes of each manufacturer’s product approval process, the target market assessment in respect of the Notes has led to the conclusion that: (i) the target market for the Notes is eligible counterparties and professional clients only, each as defined in Directive 2014/65/EU (as amended, “EU MiFID II”); and (ii) all channels for distribution of the Notes to eligible counterparties and professional clients are appropriate. Any person subsequently offering, selling or recommending the Notes (a “distributor”) should take into consideration the manufacturers’ target market assessment; however, and without prejudice to the obligations of the Issuer in accordance with EU MiFID II, a distributor subject to EU MiFID II is responsible for undertaking its own target market assessment in respect of the Notes (by either adopting or refining the manufacturers’ target market assessment) and determining appropriate distribution channels.",N/A,as_expected,2024,624
303,Preliminary Offerings 2024.md,52,IMPORTANT NOTICE,52.3,UK MiFIR product governance / Professional investors and ECPs only target market,52.3.1,,"Solely for the purposes of each manufacturer’s product approval process, the target market assessment in respect of the Notes has led to the conclusion that: (i) the target market for the Notes is only eligible counterparties, as defined in the FCA Handbook Conduct of Business Sourcebook (COBS), and professional clients, as defined in Regulation (EU) No 600/2014 as it forms part of UK domestic law by virtue of the EUWA (“UK MiFIR”); and (ii) all channels for distribution of the Notes to eligible counterparties and professional clients are appropriate. Any distributor should take into consideration the manufacturers’ target market assessment; however, a distributor subject to the FCA Handbook Product Intervention and Product Governance Sourcebook (the “UK MiFIR Product Governance",N/A,as_expected,2024,624
303,Preliminary Offerings 2024.md,52,IMPORTANT NOTICE,52.4,Rules”) is responsible for undertaking its own target market assessment in respect of the Notes (by,52.4.1,,either adopting or refining the manufacturers’ target market assessment) and determining appropriate distribution channels.,N/A,as_expected,2024,624
303,Preliminary Offerings 2024.md,52,IMPORTANT NOTICE,52.5,EU PRIIPs Regulation/Prohibition of Sales to EEA Investors,52.5.1,,"The Notes are not intended to be offered, sold or otherwise made available to and should not be offered, sold or otherwise made available to any retail investor in the EEA. For these purposes, a retail investor means a person who is one (or more) of: (i) a retail client as defined in point (11) of Article 4(1) of Directive 2014/65/EU (as amended, “MiFID II”); or (ii) a customer within the meaning of Directive (EU) 2016/97, where that customer would not qualify as a professional client as defined in point (10) of Article 4(1) of MiFID II. No key information document required by Regulation (EU) No 1286/2014 (as amended, the “EU PRIIPs Regulation”) for offering or selling the Notes or otherwise making them available to retail investors in the EEA has been prepared. Offering or selling the Notes or otherwise making them available to any retail investor in the EEA may be unlawful under the EU PRIIPs Regulation.",N/A,as_expected,2024,624
303,Preliminary Offerings 2024.md,52,IMPORTANT NOTICE,52.6,UK PRIIPs Regulation/Prohibition of Sales to UK Retail Investors,52.6.1,,"The Notes are not intended to be offered, sold or otherwise made available to and should not be offered, sold or otherwise made available to any retail investor in the United Kingdom. For these purposes, a retail investor means a person who is one (or more) of: (i) a retail client, as defined in point (8) of Article 2 of Regulation (EU) No 2017/565 as it forms part of UK domestic law by virtue of the EUWA; (ii) a customer within the meaning of the provisions of the FSMA and any rules or regulations made under the FSMA to implement Directive (EU) 2016/97, where that customer would not qualify as a professional client, as defined in point (8) of Article 2(1) of Regulation (EU) No 600/2014 as it forms part of UK ----- domestic law by virtue of the EUWA. No key information document required by Regulation (EU) No 1286/2014 as it forms part of UK domestic law by virtue of the EUWA (the “UK PRIIPs Regulation”) for offering or selling the Notes or otherwise making them available to retail investors in the United Kingdom has been prepared. Offering or selling the Notes or otherwise making them available to any retail investor in the United Kingdom may be unlawful under the UK PRIIPs Regulation. References to Regulations or Directives include, in relation to the United Kingdom, those Regulations or Directives as they form part of UK domestic law by virtue of the EUWA or have been implemented in UK domestic law, as appropriate. The Offering Memorandum has been prepared on the basis that any offer of Notes in any Member State of the EEA will be made pursuant to an exemption under the EU Prospectus Regulation for the requirement to publish a prospectus for offers of Notes. The Offering Memorandum is not a prospectus for the purposes of the EU Prospectus Regulation. This Offering Memorandum has been prepared on the basis that any offer of the Notes in the United Kingdom will be made pursuant to an exemption under the UK Prospectus Regulation from a requirement to publish a prospectus for offers of Notes. This Offering Memorandum is not a prospectus for the purpose of the UK Prospectus Regulation. -----",N/A,as_expected,2024,624
303,Preliminary Offerings 2024.md,52,IMPORTANT NOTICE,52.7,"SUBJECT TO COMPLETION, DATED JULY 15, 2024 PRELIMINARY OFFERING MEMORANDUM STRICTLY CONFIDENTIAL NOT FOR GENERAL CIRCULATION IN THE UNITED STATES Afflelou €560.0 million     % Senior Secured Notes due 2029",52.7.1,,"Afflelou, a société par actions simplifiée organized under the laws of France (the “Issuer”), is offering (the “Offering”) €560.0 million aggregate principal amount of its     % senior secured notes due 2029 (the “Notes”). The Notes will be issued pursuant to an indenture (the “Indenture”) dated on or about       , 2024 (the “Issue Date”) among, inter alios, the Issuer, U.S. Bank Trustees Limited, as trustee (the “Trustee”), and U.S. Bank Trustees Limited, as security agent (the “Security Agent”). The Notes will bear interest at a rate of    % per annum and will mature on    , 2029. The Issuer will pay interest on the Notes semi-annually in arrears on each    and   , commencing on   , 2025. Interest will accrue from the Issue Date. At any time prior to   , 2026, the Issuer will be entitled, at its option, to redeem all or a portion of the Notes at a redemption price equal to 100% of the principal amount of the Notes redeemed plus accrued and unpaid interest and additional amounts, if any, to the redemption date plus a “make whole” premium, as described in this offering memorandum (the “Offering Memorandum”). At any time on or after   , 2026, the Issuer may redeem all or part of the Notes at the redemption prices set forth herein. In addition, prior to   , 2026, the Issuer may redeem at its option, up to 40% of the original aggregate principal amount of the Notes (including the aggregate principal amount of any additional notes issued) with the net cash proceeds from certain equity offerings at the redemption price specified herein. The Issuer may also redeem all but not less than all of the Notes upon the occurrence of certain changes in applicable tax law at a redemption price equal to 100% of the outstanding amount of the Notes plus accrued and unpaid interest and additional amounts, if any. Upon the occurrence of certain events constituting a change of control triggering event, each holder of the Notes may require the Issuer to repurchase all or a portion of its Notes at 101% of their principal amount plus accrued and unpaid interest and additional amounts, if any. A change of control triggering event, however, will not be deemed to have occurred if a ratings downgrade has not occurred. In addition, even if a ratings downgrade has occurred, a change of control triggering event will not be deemed to have occurred if a specified consolidated net leverage ratio is not exceeded in connection with such event. See “Description of the Notes”. On or around the Issue Date, the Notes will be guaranteed by 3AB Optique Développement and Alain Afflelou Franchiseur (collectively, the “Issue",N/A,as_expected,2024,624
303,Preliminary Offerings 2024.md,52,IMPORTANT NOTICE,52.8,"Date** **Guarantors”) and, within 90 days of the Issue Date, by Alain Afflelou International and L’Opticien Afflelou (the “Post-Issue Date Guarantors”",52.8.1,,"and, together with the Issue Date Guarantors, the “Guarantors”). The Notes will be general senior obligations of the Issuer and will be guaranteed on a senior basis (the “Guarantees”) by the Guarantors and will rank equally in right of payment to all other existing and future senior obligations of the Issuer and the Guarantors, respectively, rank senior in right of payment to any existing and future indebtedness of the Issuer that is expressly subordinated in right of payment to the Notes. The Guarantees will be subject to certain limitations as described under “Certain Insolvency Law _Considerations and Limitations on the Validity and Enforceability of the Guarantees and the Security Interests” and may be released in certain_ circumstances. See “The Offering—Guarantees”. On or around the Issue Date, the Guarantees will be secured on a first-priority basis by security interests over certain assets of the Issuer and the Issue Date Guarantors (collectively, the “Issue Date Collateral”) along with obligations under the New Revolving Credit Facility Agreement and certain hedging obligations and certain other future indebtedness (if any). Within 90 days of the Issue Date, the Notes and the Guarantees will be secured on a first-priority basis by security interests over certain assets of the Post-Issue Date Guarantors and certain of the Issue Date Guarantors (collectively, the “Post-Issue Date Collateral” and, together with the Issue Date Collateral, the “Collateral”) along with obligations under the New Revolving Credit Facility Agreement and certain hedging obligations (if any) and certain other future indebtedness (if any). The security interests in the Collateral will be subject to legal limitations that may materially limit their enforceability. See “Risk Factors—Risks related to the Notes, the _Guarantees and the Collateral” and “Certain Insolvency Law Considerations and Limitations on the Validity and Enforceability of the Guarantees and the Security Interests”._ There is currently no public market for the Notes. Application has been made to list the Notes on the Official List of Euronext Dublin and to admit them for trading on the Global Exchange Market thereof. There is no assurance that the Notes will be listed on the Official List of Euronext Dublin and admitted for trading on the Global Exchange Market thereof.",N/A,as_expected,2024,624
303,Preliminary Offerings 2024.md,52,IMPORTANT NOTICE,52.9,"Investing in the Notes involves risks. See “Risk Factors” beginning on page 38 for a discussion of certain risks that you should consider in connection with an investment in the Notes. Issue price for the Notes:    % of principal plus accrued and unpaid interest, if any, from the Issue Date. The Notes and the Guarantees have not been and will not be registered under the U.S. Securities Act of 1933, as amended (the “Securities Act”), or the securities laws of any other jurisdiction, and may not be offered or sold within the United States, except pursuant to an exemption from, or in a transaction not subject to, the registration requirements of the Securities Act. In the United States, this Offering is being made only to “qualified institutional buyers” (“QIBs”) as defined in Rule 144A of the Securities Act (“Rule 144A”) in compliance with Rule 144A. Prospective purchasers that are QIBs are hereby notified that the Initial Purchasers of the Notes may be relying on the exemption from the provisions of Section 5 of the Securities Act provided by Rule 144A. Outside the United States, this Offering is being made in offshore transactions in reliance on Regulation S under the Securities Act and to persons other than retail investors in: (a) the European Economic Area, defined as a person who is one (or more) of: (i) a retail client as defined in point (11) of Article 4(1) of Directive 2014/65/EU (as amended, “EU MiFID II”) or (ii) a customer within the meaning of Directive (EU) 2016/97 (the “Insurance Distribution Directive”), where that customer would not qualify as a professional client as defined in point (10) of Article 4(1) of EU MiFID II; or (b) the United Kingdom, defined as a person who is one (or more) of: (i) a retail client, as defined in point (8) of Article 2 of Regulation (EU) No 2017/565 as it forms part of UK domestic law by virtue of the EUWA; or (ii) a customer within the meaning of the provisions of the Financial Services and Markets Act 2000 (as amended, the “FSMA”) and any rules or regulations made under the FSMA to implement the Insurance Distribution Directive, where that customer would not qualify as a professional client, as defined in point (8) of Article 2(1) of Regulation (EU) No 600/2014 as it forms part of UK domestic law by virtue of the EUWA. For further details about eligible offerees and resale restrictions, see “Plan of Distribution”, “Notice to Investors” and “Transfer Restrictions”.",52.9.1,,"The Notes will be issued in minimum denominations of €100,000 and integral multiples of €1,000 in excess thereof. The Notes will be represented upon issuance by one or more global notes in registered form, which we expect will be deposited and registered in the name of a nominee for a common depositary for Euroclear SA/NV (“Euroclear”) and Clearstream Banking S.A. (“Clearstream”) on the Issue Date. See “Book-Entry, Delivery _and Form”._ Joint Global Coordinators and Physical Bookrunners",N/A,as_expected,2024,624
303,Preliminary Offerings 2024.md,52,IMPORTANT NOTICE,52.10,"Morgan Stanley** **Crédit Agricole CIB** **Goldman Sachs Bank Europe SE The date of this Offering Memorandum is** **, 2024.",52.10.1,,"----- _You should rely only on the information contained in this Offering Memorandum. Neither the Issuer nor any of the Initial Purchasers has authorized anyone to provide you with information that is different from the information contained herein. If given, any such information should not be relied upon. Neither the Issuer nor any of the Initial Purchasers is making an offer of the Notes in any jurisdiction where the Offering is not permitted. You should not assume that the information contained in this Offering Memorandum is accurate as of any date other than the date on the front of this Offering Memorandum._ -----",N/A,as_expected,2024,624
