Prospectus ID,Original Filename,Section ID,Section Title,Subsection ID,Subsection Title,Subsubsection ID,Subsubsection Title,Subsubsection Text,Parsing Error,From Folder,Prospectus Year,PDF Page Count
1789,Preliminary Offerings 2021.md,52,IMPORTANT NOTICE,52.1,IMPORTANT: You must read the following before continuing. The following applies to the preliminary,52.1.1,,"offering memorandum (the “offering memorandum”) following this notice, whether received by email or otherwise received as a result of electronic communication. You are therefore advised to read this carefully before reading, accessing or making any other use of the offering memorandum. In accessing the offering memorandum, you agree to be bound by the following terms and conditions, including any modifications to them any time you receive any information from us as a result of such access. NOTHING IN THIS ELECTRONIC TRANSMISSION CONSTITUTES AN OFFER OF SECURITIES FOR SALE IN ANY JURISDICTION WHERE IT IS UNLAWFUL TO DO SO. THE SECURITIES HAVE NOT BEEN, AND WILL NOT BE, REGISTERED UNDER THE US SECURITIES ACT OR THE SECURITIES LAWS OF ANY STATE OF THE UNITED STATES OR ANY OTHER JURISDICTION AND THE SECURITIES MAY NOT BE OFFERED OR SOLD WITHIN THE UNITED STATES EXCEPT PURSUANT TO AN EXEMPTION FROM, OR IN A TRANSACTION NOT SUBJECT TO, THE REGISTRATION REQUIREMENTS OF THE US SECURITIES ACT AND APPLICABLE STATE OR LOCAL SECURITIES LAWS. THE FOLLOWING OFFERING MEMORANDUM MAY NOT BE PUBLISHED, FORWARDED, DISTRIBUTED OR OTHERWISE MADE AVAILABLE IN WHOLE OR IN PART TO ANY OTHER PERSON AND MAY NOT BE REPRODUCED IN ANY MANNER WHATSOEVER. ANY FORWARDING, DISTRIBUTION OR REPRODUCTION OF THIS DOCUMENT IN WHOLE OR IN PART IS UNAUTHORIZED. FAILURE TO COMPLY WITH THIS DIRECTIVE MAY RESULT IN A VIOLATION OF THE US SECURITIES ACT OR THE APPLICABLE LAWS OF OTHER JURISDICTIONS. IF YOU HAVE GAINED ACCESS TO THIS TRANSMISSION CONTRARY TO ANY OF THE FOREGOING RESTRICTIONS, YOU ARE NOT AUTHORIZED AND WILL NOT BE ABLE TO PURCHASE ANY OF THE SECURITIES DESCRIBED HEREIN. Confirmation of your representation:** In order to be eligible to view the offering memorandum or make an investment decision with respect to the securities described therein, investors must be either (1) QIBs or (2) persons who are outside of the United States in an offshore transaction in reliance on Regulation S; provided that investors resident in a Member State of the EEA or the United Kingdom are not retail investors (as defined herein). The offering memorandum is being sent at your request. By accepting the e-mail and accessing the offering memorandum, you shall be deemed to have represented to us and each of the Initial Purchasers (as defined in the attached offering memorandum) that: 1. you consent to delivery of such offering memorandum by electronic transmission; 2. either: (a) you and any customers you represent are QIBs; or (b) (i) you and any customers you represent are outside the United States and (ii) the email address that you gave us and to which the Offering Memorandum has been delivered is not located in the United States, its territories and possessions (including Puerto Rico, the U.S. Virgin Islands, Guam, American Samoa, Wake Island and the Northern Mariana Islands), any state of the United States or the District of Columbia; and 3. if you are resident in a Member State of the EEA or the United Kingdom, you are not a retail investor. ----- Prospective purchasers that are QIBs are hereby notified that the seller of the securities will be relying on the exemption from the provisions of Section 5 of the US Securities Act pursuant to Rule 144A. You are reminded that the offering memorandum has been delivered to you on the basis that you are a person into whose possession the offering memorandum may be lawfully delivered in accordance with the laws of the jurisdiction in which you are located and you may not, nor are you authorized to, deliver the offering memorandum to any other person. The materials relating to the offering do not constitute, and may not be used in connection with, an offer or solicitation in any place where offers or solicitations are not permitted by law. If a jurisdiction requires that the offering be made by a licensed broker or dealer and the initial purchasers or any affiliate of the initial purchasers is a licensed broker or dealer in that jurisdiction, the offering shall be deemed to be made by the initial purchasers or such affiliate on behalf of the issuers in such jurisdiction. Under no circumstances shall the offering memorandum constitute an offer to sell or the solicitation of an offer to buy nor shall there be any sale of these securities in any jurisdiction in which such offer, solicitation or sale would be unlawful. The offering memorandum is not being distributed by, nor has it been approved for the purposes of section 21 of the Financial Services and Markets Act 2000 as amended (the “FSMA”) by, a person authorized under the FSMA. The offering memorandum is only being distributed to and is only directed at persons who (i) are outside the United Kingdom, (ii) have professional experience in matters relating to investments (being investment professionals falling within Article 19(5) of the Financial Services and Markets Act 2000 (Financial Promotion) Order 2005, as amended (the “Financial Promotion Order”)), (iii) fall within Article 49(2)(a) to (d) (“high net worth companies, unincorporated associations, etc.”) of the Financial Promotion Order, or (iv) to the extent that doing so does not prejudice the lawful distribution of the offering memorandum to the foregoing, are persons to whom an invitation or inducement to engage in investment activity (within the meaning of section 21 of the FSMA) in connection with the issue or sale of any securities may otherwise lawfully be communicated or caused to be communicated (all such persons together being referred to as “relevant persons”). Accordingly, by accepting delivery of this offering memorandum, the recipient warrants and acknowledges that it is such a relevant person. The offering memorandum is directed only at relevant persons and must not be acted or relied upon by persons who are not relevant persons. Any investment or investment activity to which this offering memorandum relates is available only to relevant persons and will be engaged in only with relevant persons. The offering memorandum has been sent to you in an electronic form. You are reminded that documents transmitted via this medium may be altered or changed during the process of electronic transmission and consequently neither the initial purchasers, nor any person who controls the initial purchasers, nor any of their respective directors, officers, employees, agents or affiliates, accepts any liability or responsibility whatsoever in respect of any difference between the offering memorandum distributed to you in electronic format and the hard copy version available to you on request from the initial purchaser.",N/A,as_expected,2021,681
1789,Preliminary Offerings 2021.md,52,IMPORTANT NOTICE,52.2,UK MiFIR Product Governance / Professional Investors and ECPs Only Target Market,52.2.1,,"Solely for the purposes of each manufacturer’s product approval process, the target market assessment in respect of the Notes has led to the conclusion that: (i) the target market for the Notes is eligible counterparties, as defined in the FCA Handbook Conduct of Business Sourcebook (“COBS”), and professional clients, as defined in Regulation (EU) No 600/2014 as it forms part of domestic law by virtue of the European Union (Withdrawal) Act 2018 (“UK MiFIR”); and (ii) all channels for distribution of the Notes to eligible counterparties and professional clients are appropriate. Any person subsequently offering, selling or recommending the Notes (a “distributor”) should take into consideration the manufacturers’ target market assessment; however, a distributor subject to the FCA Handbook Intervention and Product Governance Sourcebook (the “UK MiFIR Product Governance",N/A,as_expected,2021,681
1789,Preliminary Offerings 2021.md,52,IMPORTANT NOTICE,52.3,Rules”) is responsible for undertaking its own target market assessment in respect of the Notes (by either adopting,52.3.1,,or refining the manufacturers’ target market assessment) and determining appropriate distribution channels.,N/A,as_expected,2021,681
1789,Preliminary Offerings 2021.md,52,IMPORTANT NOTICE,52.4,Prohibition of Sales to EEA Retail Investors,52.4.1,,"The securities described in the attached offering memorandum are not intended to be offered, sold or otherwise made available to and should not be offered, sold or otherwise made available to any retail investor in the EEA. For these purposes, a retail investor means a person who is one (or more) of (i) a retail client as defined in point (11) of Article 4(1) of Directive 2014/65/EU (as amended, “MiFID II”) II, (ii) a customer within the meaning of Directive 2016/97/EU (as amended, the “Insurance Distribution Directive”), where that customer would not ----- qualify as a professional client as defined in point (10) of Article 4(1) of MiFID II, or (iii) not a qualified investor as defined in Regulation (EU) 2017/1129 (as amended, the “Prospectus Regulation”). Consequently no key information document required by Regulation (EU) No 1286/2014 (as amended, the “PRIIPs Regulation”) for offering or selling the securities or otherwise making them available to retail investors in the EEA has been prepared and therefore offering or selling the securities or otherwise making them available to any retail investor in the EEA may be unlawful under the PRIIPs Regulation. The attached offering memorandum has been prepared on the basis that any offer of securities in any Member State of the EEA that is subject to the Prospectus Regulation will be made pursuant to an exemption under the Prospectus Regulation from the requirement to publish a prospectus for offers of the securities.",N/A,as_expected,2021,681
1789,Preliminary Offerings 2021.md,52,IMPORTANT NOTICE,52.5,Prohibition of Sales to UK Retail Investors,52.5.1,,"The securities are not intended to be offered, sold or otherwise made available to and should not be offered, sold or otherwise made available to any retail investor in the United Kingdom (the “UK”). For these purposes, a retail investor means a person who is one (or more) of: (i) a retail client, as defined in point (8) of Article 2 of Regulation (EU) No 2017/565 as it forms part of domestic law by virtue of the European Union (Withdrawal) Act 2018 (as amended, the “EUWA”); (ii) a customer within the meaning of the provisions of the FSMA and any rules or regulations made under the FSMA to implement Directive (EU) 2016/97, where that customer would not qualify as a professional client, as defined in point (8) of Article 2(1) of Regulation (EU) No 600/2014 as it forms part of domestic law by virtue of the EUWA; or (iii) not a qualified investor as defined in Article 2 of Regulation (EU) 2017/1129 as it forms part of domestic law by virtue of the EUWA. Consequently, no key information document required by Regulation (EU) No 1286/2014 as it forms part of domestic law by virtue of the EUWA (as amended, the “UK PRIIPs Regulation”) for offering or selling the Notes or otherwise making them available to retail investors in the UK has been prepared and, therefore, offering or selling the securities or otherwise making them available to any retail investor in the UK may be unlawful under the UK PRIIPs Regulation. The attached offering memorandum has been prepared on the basis that any offer of the securities in the UK will be made pursuant to an exemption under Regulation (EU) 2017/1129 as it forms part of domestic law by virtue of the EUWA (as amended, the “UK Prospectus Regulation”) from a requirement to publish a prospectus for offers of securities. The attached offering memorandum is not a prospectus for the purpose of the UK Prospectus Regulation. ----- **SUBJECT TO COMPLETION—DATED OCTOBER 4, 2021 CONFIDENTIAL PRELIMINARY OFFERING MEMORANDUM** ### Maison FinCo plc",N/A,as_expected,2021,681
1789,Preliminary Offerings 2021.md,52,IMPORTANT NOTICE,52.6,"£275,000,000      % Senior Secured Notes due 2027",52.6.1,,_Guaranteed on a senior secured basis by Maison BidCo Limited_,N/A,as_expected,2021,681
1789,Preliminary Offerings 2021.md,52,IMPORTANT NOTICE,52.7,,52.7.1,,"THIS OFFERING IS AVAILABLE ONLY TO INVESTORS WHO ARE EITHER (1) QUALIFIED INSTITUTIONAL BUYERS (“QIBs”) WITHIN THE MEANING OF RULE 144A (“RULE 144A”) UNDER THE US SECURITIES ACT OF 1933, AS AMENDED (THE “US SECURITIES ACT”), OR (2) PURCHASING ACQUIRING THE SECURITIES IN AN “OFFSHORE TRANSACTION” OCCURRING OUTSIDE THE UNITED STATES IN ACCORDANCE WITH REGULATION S (“REGULATION S”) UNDER THE US SECURITIES ACT AND, IN THIS CASE, ONLY TO INVESTORS WHO, IF RESIDENT IN A MEMBER STATE OF THE EUROPEAN ECONOMIC AREA (“EEA”) OR THE UNITED KINGDOM, NOT A RETAIL INVESTOR.",N/A,as_expected,2021,681
1789,Preliminary Offerings 2021.md,2142,NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,2142.1,"Investing in the Notes involves a high degree of risk. See “Risk Factors” beginning on page 31. Issue Price for the Notes:      % plus accrued interest, if any, from the Issue Date. The Notes and the Notes Guarantees have not been, and will not be, registered under the US Securities Act of 1933, as amended (the “US Securities Act”), or the laws of any other jurisdiction, and may not be offered or sold within the United States except pursuant to an exemption from, or in a transaction not subject to, the registration requirements of the US Securities Act. In the United States, the Offering is being made only to qualified institutional buyers (“QIBs”) within the meaning of Rule 144A (“Rule 144A”) under the US Securities Act in compliance with Rule 144A under the US Securities Act. You are hereby notified that the Initial Purchasers (as defined herein) of the Notes may be relying on the exemption from certain provisions of the US Securities Act provided by Rule 144A thereunder. Outside the United States, the Offering is being made in offshore transactions in reliance on Regulation S (“Regulation S”) under the US Securities Act. For additional information about eligible offerees and transfer restrictions, see “Notice to Investors.”",2142.1.1,,"The Notes will initially be issued in the form of global notes in registered form. See “Book-Entry, Delivery and Form.” We expect the Notes to be delivered to investors in book-entry form through Euroclear Bank SA/NV (“Euroclear”) and Clearstream Banking S.A. (“Clearstream”), on or about          , 2021 (the “Issue Date”). Joint Global Coordinators and Physical Bookrunners",N/A,as_expected,2021,681
1789,Preliminary Offerings 2021.md,2142,NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,2142.2,Credit Suisse** **Barclays,2142.2.1,,Bookrunner,N/A,as_expected,2021,681
1789,Preliminary Offerings 2021.md,2142,NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,2142.3,Goldman Sachs International,2142.3.1,,Financial Advisor to the Company,N/A,as_expected,2021,681
