Prospectus ID,Original Filename,Section ID,Section Title,Subsection ID,Subsection Title,Subsubsection ID,Subsubsection Title,Subsubsection Text,Parsing Error,From Folder,Prospectus Year,PDF Page Count
887_1,Offerings 2014.md,52,IMPORTANT NOTICE,52.1,"Dated: November 4, 2014** **UNITED STATES",52.1.1,,"### Vougeot Bidco p.l.c. **28JUN201310015951** #### g70,000,000 Senior Secured Floating Rate Notes due 2020 Offering Price: 97.5% plus accrued interest from (and including) October 15, 2014 Vougeot Bidco p.l.c. (the ‘‘Issuer’’), a public limited company organized under the laws of England and Wales, is offering (the ‘‘Offering’’) c70,000,000 in aggregate principal amount of its Senior Secured Floating Rate Notes due 2020 (the ‘‘Additional Notes’’). The Additional Notes offered hereby are being issued as additional notes under the indenture, dated as of July 18, 2013 (the ‘‘Indenture’’) pursuant to which the Issuer issued £300,000,000 7.875% Senior Secured Notes due 2020 (the ‘‘Original Fixed Rate Notes’’) and c290,000,000 Senior Secured Floating Rate Notes due 2020 (the ‘‘Original Floating Rate Notes’’ and together with the Original Fixed Rate Notes, the ‘‘Original Notes’’ and together with the Additional Notes, the ‘‘Notes’’). The Additional Notes will be treated as a single class together with the Original Notes for all non-tax purposes under the Indenture, including, without limitation, waivers, amendments, redemptions and offers to purchase. However, the Additional Notes will be issued with original issue discount (‘‘OID’’) for U.S. federal income tax purposes, and therefore the Additional Notes will trade separately under different ISIN numbers than the corresponding Original Floating Rate Notes. The Additional Notes will bear interest at a per annum rate equal to three-month EURIBOR plus 5.25% per year, reset quarterly. The Issuer will pay interest on the Additional Notes quarterly in arrears on January 15, April 15, July 15 and October 15 of each year, commencing on January 15, 2015. The Additional Notes will mature on July 15, 2020. The Issuer may redeem the Additional Notes in whole or in part at any time at the redemption price specified herein. Additionally, the Issuer may redeem all, but not less than all, of the Notes upon the occurrence of certain changes in applicable tax law. Upon the occurrence of certain events constituting a change of control, the Issuer may be required to make an offer to repurchase all of the Notes at a redemption price equal to 101% of the principal amount thereof, plus accrued and unpaid interest and Additional Amounts, if any. The Additional Notes will be senior obligations of the Issuer and will be guaranteed (the ‘‘Guarantees’’) on a senior secured basis by the Guarantors (as defined herein). The Additional Notes and the Guarantees thereof will be secured by first-ranking security interests granted on an equal and ratable first-priority basis over the Collateral (as defined herein). See ‘‘The Offering — Collateral’’ and ‘‘Description of the Notes — _Collateral.’’_ Application has been made to list the Additional Notes on the Official List of the Irish Stock Exchange and to admit the Additional Notes for trading on the Global Exchange Market, which is the exchange regulated market of the Irish Stock Exchange. The Global Exchange Market is not a regulated market for the purposes of Directive 2004/39/EC. This offering memorandum constitutes the Listing Particulars in respect of the admission of the Additional Notes to the Official List and to trading on the Global Exchange Market of the Irish Stock Exchange and has been approved by the Irish Stock Exchange. There is the risk that the Additional Notes will not be listed on the Official List of the Irish Stock Exchange and admitted for trading on the Global Exchange Market thereof. The Original Notes have been listed on the Official List of the Irish Stock Exchange and are admitted for trading on the Global Exchange Market.",N/A,as_expected,2014,475
887_1,Offerings 2014.md,52,IMPORTANT NOTICE,52.2,"See ‘‘Risk Factors’’ beginning on page 26 of this offering memorandum before making any investment decision. Price for the Additional Notes: 97.5% plus accrued interest from (and including) October 15, 2014. The Additional Notes and the Guarantees thereof have not been and will not be registered under the U.S. Securities Act of 1933, as amended (the ‘‘U.S. Securities Act’’), or the laws of any other jurisdiction and may not be offered or sold within the United States or to, or for the account or benefit of U.S. persons (as defined in Regulation S of the U.S. Securities Act) except pursuant to an exemption from, or in a transaction not subject to, the registration requirements of the U.S. Securities Act. In the United States, the offering of the Additional Notes is being made only to ‘‘qualified institutional buyers’’ (‘‘QIBs’’) (as defined in Rule 144A under the U.S. Securities Act) in compliance with Rule 144A under the U.S. Securities Act (‘‘Rule 144A’’) and to non-U.S. persons outside the United States in offshore transactions (as defined in Regulation S under the U.S. Securities Act (‘‘Regulation S’’)) in reliance on Regulation S. You are hereby notified that the Initial Purchaser of the Additional Notes may be relying on the exemption from the provisions of Section 5 of the U.S. Securities Act provided by Rule 144A. See ‘‘Notice to Prospective Investors’’ and ‘‘Transfer Restrictions’’ for additional information about eligible offerees and transfer restrictions.",52.2.1,,"The Additional Notes will be issued in registered form in minimum denominations of c100,000 and integral multiples of c1,000 in excess thereof. The Additional Notes will be represented on issue by one or more global notes and the Initial Purchaser expects to deliver the Additional Notes in book-entry form through Euroclear Bank SA/NV (‘‘Euroclear’’) and Clearstream Banking, _soci´et´e anonyme (‘‘Clearstream’’) on or about November 11, 2014. Interests in each global note will be exchangeable for the relevant definitive notes only in certain limited circumstances. See ‘‘Book-Entry, Delivery and Form.’’ _Global Coordinator and Bookrunner_ #### Morgan Stanley **28JUN201310015951** -----",N/A,as_expected,2014,475
887_1,Offerings 2014.md,52,IMPORTANT NOTICE,52.3,,52.3.1,,"IMPORTANT:** **You must read the following disclaimer before continuing.** The following disclaimer applies to the attached offering memorandum (the ‘‘offering memorandum’’) and you are therefore advised to read this disclaimer page carefully before reading, accessing or making any other use of the attached offering memorandum. In accessing the attached offering memorandum, you agree to be bound by the following terms and conditions, including any modifications to them from time to time, each time you receive any information from us as a result of such access. Confirmation of Your Representation:** In order to be eligible to view the attached offering memorandum or make an investment decision with respect to the securities, you must: (i) be a ‘‘qualified institutional buyer’’ (within the meaning of Rule 144A under the Securities Act of 1933, as amended (the ‘‘Securities Act’’)); or (ii) be non-U.S. persons (within the meaning of Regulation S under the Securities Act) outside the United States. You have been sent the attached offering memorandum on the basis that you have confirmed to the initial purchaser set forth in the attached offering memorandum (the ‘‘Initial Purchaser’’), being the sender or senders of the attached, that: (A) you and any customers you represent are either (i) ‘‘qualified institutional buyers’’ or (ii) not a U.S. person and the electronic mail (or e-mail) address to which it has been delivered is not located in the United States of America, its territories and possessions, any state of the United States and the District of Columbia; ‘‘possessions’’ include Puerto Rico, the U.S. Virgin Islands, Guam, American Samoa, Wake Island and the Northern Mariana Islands; and (B) you consent to delivery by electronic transmission. The materials relating to the offering contemplated by the attached offering memorandum do not constitute, and may not be used in connection with, an offer or a solicitation in any place where offers or solicitations are not permitted by law. If a jurisdiction requires that the offering be made by a licensed broker or dealer and the Initial Purchaser or any affiliate of the Initial Purchaser is a licensed broker or dealer in that jurisdiction, the offering shall be deemed to be made by the Initial Purchaser or such affiliate on behalf of the issuer in such jurisdiction. Under no circumstances shall the attached offering memorandum constitute an offer to sell or the solicitation of an offer to buy, nor shall there be any sale of these securities in any jurisdiction in which such offer, solicitation or sale would be unlawful. The attached offering memorandum has been sent to you in an electronic form. You are reminded that documents transmitted via this medium may be altered or changed during the process of transmission and, consequently, neither the Initial Purchaser nor any person who controls the Initial Purchaser nor the Issuer or any of the Guarantors nor any director, officer, employer, employee or agent of theirs, or affiliate of any such person, accepts any liability or responsibility whatsoever in respect of any difference between the offering memorandum distributed to you in electronic format. You are reminded that the attached offering memorandum has been delivered to you on the basis that you are a person into whose possession the attached offering memorandum may be lawfully delivered in accordance with the laws of the jurisdiction in which you are located and you may not nor are you authorized to deliver this offering memorandum to any other person. You may not transmit the attached offering memorandum (or any copy of it or part thereof) or disclose, whether orally or in writing, any of its contents to any other person except with the consent of the Initial Purchaser. Restrictions:** Nothing in this electronic transmission constitutes an offer of securities for sale in the United States or any other jurisdiction. Recipients of the attached offering memorandum who intend to subscribe for or purchase securities are reminded that any subscription or purchase may only be made on the basis of the information contained in the attached offering memorandum. Any securities to be issued will not be registered under the Securities Act and may not be offered or sold in the United States unless registered under the Securities Act or pursuant to an exemption from such registration. This communication is directed solely at persons who (i) are outside the United Kingdom; (ii) are investment professionals, as such term is defined in Article 19(5) of The Financial Services and Markets Act 2000 (Financial Promotion) Order 2005 (the ‘‘Financial Promotion Order’’); (iii) are persons falling within Article 49(2)(a) to (d) of the Financial Promotion Order; or (iv) are persons to whom an invitation or inducement to engage in investment activity (within the meaning of section 21 of the Financial Services and Markets Act 2000, or ‘‘FSMA’’) in connection with the issue or sale of any Additional Notes may otherwise lawfully be communicated or caused to be communicated (all such persons together being referred to as ‘‘relevant persons’’). The attached offering memorandum must not be acted on or relied on by persons who are not relevant persons. Any investment or investment activity to which the attached offering memorandum relates is available only to relevant persons and will be engaged in only with relevant persons. Any person who is not a relevant person should not act or rely on the attached offering memorandum or any of its contents. -----",N/A,as_expected,2014,475
887_1,Offerings 2014.md,2,IMPORTANT INFORMATION,2.1,Tax Considerations,2.1.1,,"Prospective purchasers of the Additional Notes are advised to consult their own tax advisors as to the consequences of purchasing, holding and disposing of the Additional Notes, including, without limitation, the application of U.S. federal tax laws to their particular situations, as well as any consequences to them under the laws of any other taxing jurisdiction, and the consequences of purchasing the Additional Notes at a price other than the initial issue price. See ‘‘Certain Tax Considerations.’’ ii ----- **STABILIZATION IN CONNECTION WITH THIS OFFERING MORGAN STANLEY & CO. INTERNATIONAL PLC (THE ‘‘STABILIZATION MANAGER’’) (OR PERSON(S) ACTING ON BEHALF OF THE STABILIZATION MANAGER) MAY OVER-ALLOT ADDITIONAL NOTES OR EFFECT TRANSACTIONS WITH A VIEW TO SUPPORTING THE MARKET PRICE OF THE ADDITIONAL NOTES AT A LEVEL HIGHER THAN THAT WHICH MIGHT OTHERWISE PREVAIL. HOWEVER, THE STABILIZATION MANAGER (OR PERSON(S) ACTING ON BEHALF OF THE STABILIZATION MANAGER) MAY NOT UNDERTAKE ANY SUCH STABILIZATION ACTION. SUCH STABILIZATION ACTION, IF COMMENCED, MAY BEGIN ON OR AFTER THE DATE OF ADEQUATE PUBLIC DISCLOSURE OF THE FINAL TERMS OF THE OFFER OF THE ADDITIONAL NOTES AND MAY BE ENDED AT ANY TIME, BUT IT MUST END NO LATER THAN THE EARLIER OF 30 CALENDAR DAYS AFTER THE ISSUE DATE AND 60 CALENDAR DAYS AFTER THE DATE OF ALLOTMENT OF THE ADDITIONAL NOTES. ANY STABILIZATION ACTION OR OVER ALLOTMENT MUST BE CONDUCTED BY THE STABILIZATION MANAGER (OR PERSON(S) ACTING ON BEHALF OF THE STABILIZATION MANAGER) IN ACCORDANCE WITH ALL APPLICABLE LAWS AND RULES. NOTICE TO NEW HAMPSHIRE RESIDENTS NEITHER THE FACT THAT A REGISTRATION STATEMENT OR AN APPLICATION FOR A LICENSE HAS BEEN FILED UNDER CHAPTER 421-B OF THE NEW HAMPSHIRE REVISED STATUTES WITH THE STATE OF NEW HAMPSHIRE NOR THE FACT THAT A SECURITY IS EFFECTIVELY REGISTERED OR A PERSON IS LICENSED IN THE STATE OF NEW HAMPSHIRE CONSTITUTES A FINDING BY THE SECRETARY OF STATE OF THE STATE OF NEW HAMPSHIRE THAT ANY DOCUMENT FILED UNDER RSA 421-B IS TRUE, COMPLETE AND NOT MISLEADING. NEITHER ANY SUCH FACT NOR THE FACT THAT AN EXEMPTION OR EXCEPTION IS AVAILABLE FOR A SECURITY OR A TRANSACTION MEANS THAT THE SECRETARY OF STATE OF THE STATE OF NEW HAMPSHIRE HAS PASSED IN ANY WAY UPON THE MERITS OR QUALIFICATIONS OF, OR RECOMMENDED OR GIVEN APPROVAL TO, ANY PERSON, SECURITY OR TRANSACTION. IT IS UNLAWFUL TO MAKE, OR CAUSE TO BE MADE, TO ANY PROSPECTIVE PURCHASER, CUSTOMER, OR CLIENT ANY REPRESENTATION INCONSISTENT WITH THE PROVISIONS OF THIS PARAGRAPH. NOTICE TO PROSPECTIVE INVESTORS** The Additional Notes and the Guarantees thereof have not been and will not be registered under the U.S. Securities Act or the securities laws of any state of the United States, and may not be offered or sold within the United States except pursuant to an exemption from, or in a transaction not subject to, the registration requirements of the U.S. Securities Act. The Offering of the Additional Notes is being made only to ‘‘qualified institutional buyers’’ (as defined in Rule 144A under the U.S. Securities Act) and to non-U.S. persons (within the meaning of Regulation S) outside the United States in offshore transactions (as defined in Regulation S) in reliance on Regulation S. Prospective purchasers that are qualified institutional buyers are hereby notified that the Initial Purchaser of the Additional Notes may be relying on an exemption from the provisions of Section 5 of the U.S. Securities Act provided by Rule 144A.",N/A,as_expected,2014,475
887_1,Offerings 2014.md,2,IMPORTANT INFORMATION,2.2,NOTICE TO CERTAIN EUROPEAN INVESTORS European Economic Area (‘‘EEA’’),2.2.1,,"In relation to each member state of the EEA that has implemented the Prospectus Directive (as defined below) (each, a ‘‘Relevant Member State’’), the Initial Purchaser has represented and agreed that with effect from and including the date on which the Prospectus Directive is implemented in that Relevant Member State (the ‘‘Relevant Implementation Date’’), it has not made and will not make an offer of Additional Notes which are the subject of the Offering contemplated by this offering memorandum to the public in that Relevant Member State except that it may, with effect from and including the Relevant Implementation Date, make an offer of such Additional Notes to the public in that Relevant Member State: (a) at any time to any legal entity that is a ‘‘qualified investor’’ as defined in the Prospectus Directive, (b) at any time to fewer than 100 or, if the Relevant Member State has implemented the relevant provision of the 2010 PD Amending Directive, 150, natural or legal persons (other than ‘‘qualified investors’’ as defined in the Prospectus Directive), as permitted under the Prospectus Directive, subject to obtaining the prior consent of the Initial Purchaser for any such offer, or (c) at any time in any other circumstances falling within Article 3(2) of the Prospectus Directive, provided that no such offer of the Additional Notes referred to in (a) to (c) above shall require the publication iii ----- by us or the Initial Purchaser of a prospectus pursuant to Article 3 of the Prospectus Directive or a supplement to a prospectus pursuant to Article 16 of the Prospectus Directive. For the purposes of this provision, the expression an ‘‘offer of Additional Notes to the public’’ in relation to any Additional Notes in any Relevant Member State means the communication in any form and by any means of sufficient information on the terms of the offer and the Additional Notes to be offered so as to enable an investor to decide to purchase or subscribe for the Additional Notes, as the same may be varied in that Relevant Member State by any measure implementing the Prospectus Directive in that Relevant Member State, the expression ‘‘Prospectus Directive’’ means Directive 2003/71/EC (and amendments thereto, including the 2010 PD Amending Directive, to the extent implemented in the Relevant Member State), and includes any relevant implementing measures in the Relevant Member State and the expression ‘‘2010 PD Amending Directive’’ means Directive 2010/73/EU.",N/A,as_expected,2014,475
887_1,Offerings 2014.md,2,IMPORTANT INFORMATION,2.3,United Kingdom,2.3.1,,"The issue and distribution of this offering memorandum is restricted by law. This offering memorandum is not being distributed by, nor has it been approved for the purposes of Section 21 of the FSMA by, a person authorized under the FSMA. This offering memorandum is directed solely at persons who: (i) are investment professionals, as such term is defined in Article 19(5) of the Financial Promotion Order, (ii) are persons falling within Article 49(2)(a) to 49(2)(d) (‘‘high net worth companies, unincorporated associations, etc.’’) of the Financial Promotion Order, (iii) are outside the United Kingdom, or (iv) are persons to whom an invitation or inducement to engage in investment activity (within the meaning of Section 21 of the FSMA) in connection with the issue or sale of any Additional Notes may otherwise be lawfully communicated or caused to be communicated (all such persons together being referred to as ‘‘relevant persons’’). This offering memorandum is directed only at relevant persons and must not be acted on or relied on by persons who are not relevant persons. Any investment or investment activity to which this offering memorandum relates is available only to relevant persons and will be engaged in only with relevant persons. Any person who is not a relevant person should not act or rely on this offering memorandum or any of its contents. No part of this offering memorandum should be published, reproduced, distributed or otherwise made available in whole or in part to any person who is not a relevant person without our prior written consent. The Additional Notes are not being offered or sold to any person in the United Kingdom, except in circumstances which will not result in an offer of securities to the public in the United Kingdom within the meaning of Part VI of the FSMA.",N/A,as_expected,2014,475
887_1,Offerings 2014.md,2,IMPORTANT INFORMATION,2.4,Germany,2.4.1,,"The Additional Notes may not be offered and sold to the public, except in accordance with the German Securities Prospectus Act (Wertpapierprospektgesetz), the Commission Regulation (EC) No. 809/2004 of April 29, 2004 (as amended) or any other laws applicable in Germany governing the issue, offering and sale of securities. This offering memorandum has not been and will not be submitted to, nor has it been nor will it be approved by, the _Bundesanstalt f¨ur Finanzdienstleistungsaufsicht, the German Financial Services Supervisory Authority. The Additional Notes must not be distributed within Germany by way of a public offer, public advertisement or in any similar manner, and this offering memorandum and any other document relating to the Additional Notes, as well as information contained therein, may not be supplied to the public in Germany or used in connection with any offer for subscription of Additional Notes to the public in Germany. Consequently, in Germany, the Additional Notes will only be available to, and this offering memorandum and any other offering material in relation to the Additional Notes are directed only at, persons who are qualified investors (qualifizierte Anleger) within the meaning of Section 2 No. 6 of the Securities Prospectus Act. This offering memorandum and other offering materials relating to the offer of Additional Notes are strictly confidential and may not be distributed to any person or entity other than the recipients hereof. Any resale of the Additional Notes in Germany may only be made in accordance with the Securities Prospectus Act and other applicable laws.",N/A,as_expected,2014,475
887_1,Offerings 2014.md,2,IMPORTANT INFORMATION,2.5,Ireland,2.5.1,,"No action may be taken with respect to the Additional Notes in Ireland otherwise than in conformity with the provisions of (a) the European Communities (Markets in Financial Instruments) Regulations 2007 (Nos. 1 to 3), including, without limitation, Regulations 7 and 152 thereof or any codes of conduct used in connection therewith and the provisions of the Investor Compensation Act 1998, (b) the Companies Acts 1963 to 2013 (as amended), the Central Bank Acts 1942 to 2014 (as amended) and any codes of conduct rules made under Section 117(1) of the Central Bank Act 1989, (c) the Prospectus (Directive 2003/71/EC) Regulations 2005 (as amended) and any rules issued under Section 51 of the Investment Funds, Companies iv ----- and Miscellaneous Provisions Act 2005, by the Central Bank of Ireland, and (d) the Market Abuse (Directive 2003/6/EC) Regulations 2005 (as amended) and any rules issued under Section 34 of the Investment Funds, Companies and Miscellaneous Provisions Act 2005, by the Central Bank of Ireland.",N/A,as_expected,2014,475
887_1,Offerings 2014.md,2,IMPORTANT INFORMATION,2.6,Italy,2.6.1,,"No action has been or will be taken that could allow an offering of the Additional Notes to the public in the Republic of Italy within the meaning of Article 1, paragraph 1, letter t) of Legislative Decree No. 58 of February 24, 1998, as subsequently integrated and amended (‘‘Financial Services Act’’). Accordingly, the Additional Notes may not be offered, sold or delivered directly or indirectly in the Republic of Italy, and neither this offering memorandum nor any other offering circular, prospectus, form of application, advertisement, other offering material or other information relating to the Issuer, the Guarantors, or the Additional Notes may be issued, distributed or published in the Republic of Italy, except: (i) to qualified investors (i.e. investitori qualificati), as defined pursuant to Article 100 of the Financial Services Act and Article 34-ter, first paragraph letter b) of CONSOB Regulation No. 11971 of 14 May 1999, as subsequently integrated and amended (‘‘Regulation No. 11971’’); or (ii) in other circumstances which are exempted from the rules on public offerings pursuant to Article 100 of the Financial Services Act and Article 34-ter of Regulation No. 11971. Any offer, sale or delivery of the Additional Notes or distribution of copies of the offering memorandum or any other document relating to the Additional Notes in the Republic of Italy under (i) or (ii) above must be: (a) made by an investment firm, bank or financial intermediary permitted to conduct such activities in the Republic of Italy in accordance with the Financial Services Act, CONSOB Regulation No. 16190 of 29 October 2007 (as subsequently integrated and amended) and Legislative Decree No. 385 of September 1, 1993, as subsequently integrated and amended (the ‘‘Banking Act’’); and (b) in compliance with Article 129 of the Banking Act, as amended, and the implementing guidelines of the Bank of Italy, as subsequently integrated and amended, pursuant to which the Bank of Italy may request information on the securities in the Republic of Italy; and (c) in compliance with any other applicable laws and regulations or any other applicable requirement or limitation which may be imposed from time to time by CONSOB or other competent authority. Any investor purchasing the Additional Notes is solely responsible for ensuring that any offer or resale of the Additional Notes by such investor occurs in compliance with applicable laws and regulations.",N/A,as_expected,2014,475
887_1,Offerings 2014.md,2,IMPORTANT INFORMATION,2.7,Jersey,2.7.1,,"No person shall, without the consent of the Jersey Financial Services Commission, circulate in Jersey any offer for subscription, sale or exchange of the Additional Notes.",N/A,as_expected,2014,475
